fecha;provincia;siglas;grupo_edad;hombres;mujeres;tasa_hombres_x1000;tasa_mujeres_x1000;enfermos 
2020-04-24;Zamora;ZA;10-19;36;40;6.215469613;7.127583749;76
2020-04-24;Salamanca;SA;20-29;249;384;15.27607362;22.17602218;633
2020-04-24;Castilla y León;CyL;20-29;1471;2103;13.67837682;20.29883593;3574
2020-04-24;Burgos;BU;30-39;461;606;22.11137225;30.30454568;1067
2020-04-24;Segovia;SE;30-39;218;293;24.51641925;33.32196065;511
2020-04-24;Soria;SO;30-39;109;176;20.59712774;35.55555556;285
2020-04-24;Burgos;BU;40-49;642;887;22.52789669;32.79718987;1529
2020-04-24;Palencia;PA;40-49;240;318;21.14723764;28.84615385;558
2020-04-24;Ávila;AV;50-59;281;424;23.58767733;36.58957542;705
2020-04-24;Burgos;BU;50-59;581;828;20.81094634;30.99846505;1409
2020-04-24;León;LE;50-59;594;888;17.00057241;24.91652403;1482
2020-04-24;Palencia;PA;50-59;216;329;17.00519603;27.03591092;545
2020-04-24;Salamanca;SA;50-59;687;1034;27.64365041;40.86148982;1721
2020-04-24;Valladolid;VA;50-59;639;969;16.18664032;24.00475636;1608
2020-04-24;Segovia;SE;60-69;391;409;44.48236633;50.27658267;800
2020-04-24;Valladolid;VA;60-69;502;647;16.11350067;19.23076923;1149
2020-04-24;Salamanca;SA;70-79;384;399;25.62220591;22.74411446;783
2020-04-24;Ávila;AV;>80;323;489;54.50556868;54.21887127;812
2020-04-24;León;LE;>80;607;1087;35.10090788;36.74656029;1694
2020-04-24;Palencia;PA;>80;163;331;32.65878581;36.54631777;494
2020-04-24;Valladolid;VA;>80;525;1074;38.29321663;46.12015287;1599
2020-04-24;Castilla y León;CyL;>80;3536;6051;43.30785812;44.62784317;9587
2020-04-23;Ávila;AV;0-9;97;80;16.68099742;14.98407942;177
2020-04-23;Burgos;BU;0-9;169;129;11.85632103;9.591078067;298
2020-04-23;Palencia;PA;0-9;42;21;7.494646681;4.020677771;63
2020-04-23;Soria;SO;0-9;40;29;11.85536455;8.961681088;69
2020-04-23;Burgos;BU;10-19;128;134;7.912468319;8.755880815;262
2020-04-23;Palencia;PA;10-19;51;41;8.11843362;6.926845751;92
2020-04-23;Palencia;PA;20-29;102;119;14.85797524;18.20406914;221
2020-04-23;Soria;SO;20-29;61;94;13.85419032;22.87661231;155
2020-04-23;Burgos;BU;30-39;451;600;21.63173294;30.00450068;1051
2020-04-23;León;LE;30-39;363;630;14.87034534;25.66714198;993
2020-04-23;Segovia;SE;30-39;216;286;24.29149798;32.52587285;502
2020-04-23;Soria;SO;30-39;106;172;20.03023432;34.74747475;278
2020-04-23;Castilla y León;CyL;30-39;2529;3799;18.73402719;28.60822025;6328
2020-04-23;Soria;SO;40-49;188;273;27.7736741;43.92598552;461
2020-04-23;Ávila;AV;50-59;276;422;23.16796777;36.41698309;698
2020-04-23;León;LE;50-59;586;877;16.77160847;24.6078734;1463
2020-04-23;Segovia;SE;50-59;455;654;38.9254855;56.6282795;1109
2020-04-23;Castilla y León;CyL;50-59;3750;5579;20.41805283;30.62120597;9329
2020-04-23;Burgos;BU;60-69;422;471;18.10304148;21.71107219;893
2020-04-23;Segovia;SE;60-69;386;407;43.91353811;50.03073141;793
2020-04-23;Soria;SO;60-69;168;186;30.91645197;37.88959055;354
2020-04-23;Ávila;AV;70-79;206;216;29.07961604;28.40610205;422
2020-04-23;León;LE;70-79;466;402;22.30945998;16.22603431;868
2020-04-23;Zamora;ZA;70-79;77;76;8.737092931;7.684529828;153
2020-04-23;Ávila;AV;>80;321;485;54.1680729;53.77536312;806
2020-04-23;Palencia;PA;>80;161;322;32.25806452;35.55261124;483
2020-04-23;Soria;SO;>80;306;553;83.83561644;97.27352682;859
2020-04-23;Salamanca;SA;0-9;211;234;18.85780677;22.04427697;445
2020-04-23;Valladolid;VA;0-9;285;246;13.49623526;12.27483659;531
2020-04-23;Castilla y León;CyL;0-9;1250;1106;14.43351346;13.58255146;2356
2020-04-23;Ávila;AV;10-19;72;58;10.32258065;8.91896048;130
2020-04-23;León;LE;10-19;105;115;6.154387199;7.071266064;220
2020-04-23;Salamanca;SA;10-19;133;129;9.402615765;9.395484341;262
2020-04-23;Castilla y León;CyL;10-19;767;764;7.49645702;7.853779889;1531
2020-04-23;Burgos;BU;20-29;252;343;15.73426573;22.88344786;595
2020-04-23;Salamanca;SA;20-29;244;380;14.96932515;21.94502195;624
2020-04-23;Segovia;SE;20-29;131;185;16.9843122;25.70515493;316
2020-04-23;Castilla y León;CyL;20-29;1447;2068;13.4552082;19.96100461;3515
2020-04-23;Palencia;PA;30-39;164;220;17.75468226;25.52204176;384
2020-04-23;Salamanca;SA;30-39;423;690;23.31991841;37.09278572;1113
2020-04-23;Valladolid;VA;30-39;531;781;16.96377228;24.99439946;1312
2020-04-23;Zamora;ZA;30-39;77;129;8.986928105;16.41012594;206
2020-04-23;Burgos;BU;40-49;634;876;22.24717524;32.39046034;1510
2020-04-23;Palencia;PA;40-49;239;313;21.05912415;28.39259797;552
2020-04-23;Salamanca;SA;40-49;564;857;24.75856014;36.39684023;1421
2020-04-23;Valladolid;VA;40-49;749;1111;16.68857646;25.36008583;1860
2020-04-23;Burgos;BU;50-59;575;818;20.59603123;30.62408745;1393
2020-04-23;Valladolid;VA;50-59;633;953;16.03465309;23.60839299;1586
2020-04-23;Zamora;ZA;50-59;126;192;9.789449149;15.40560058;318
2020-04-23;Palencia;PA;60-69;187;194;16.03636052;17.92644613;381
2020-04-23;Castilla y León;CyL;60-69;3104;3555;20.37253383;23.78674232;6659
2020-04-23;Burgos;BU;70-79;320;281;19.67414694;16.35432429;601
2020-04-23;Salamanca;SA;70-79;378;395;25.22185894;22.51610329;773
2020-04-23;Soria;SO;70-79;128;105;31.79334327;25.87481518;233
2020-04-23;Castilla y León;CyL;70-79;2428;2270;22.24665567;18.51277953;4698
2020-04-23;León;LE;>80;590;1060;34.11785115;35.83381224;1650
2020-04-23;Valladolid;VA;>80;523;1067;38.14733771;45.81955598;1590
2020-04-23;Zamora;ZA;>80;115;157;14.69460772;12.6633328;272
2020-04-23;Castilla y León;CyL;>80;3495;5975;42.80570253;44.06732159;9470
2020-04-23;León;LE;0-9;186;173;12.88981289;12.89120715;359
2020-04-23;Segovia;SE;0-9;84;69;14.1604855;12.28195087;153
2020-04-23;Zamora;ZA;0-9;136;125;27.8175496;27.86446723;261
2020-04-23;Segovia;SE;10-19;49;44;6.753031974;6.386066763;93
2020-04-23;Soria;SO;10-19;27;28;6.81646049;7.557354926;55
2020-04-23;Valladolid;VA;10-19;166;174;6.729911619;7.451181912;340
2020-04-23;Zamora;ZA;10-19;36;41;6.215469613;7.305773343;77
2020-04-23;Ávila;AV;20-29;111;149;15.54186502;22.58260079;260
2020-04-23;León;LE;20-29;203;308;11.00807982;17.86335692;511
2020-04-23;Valladolid;VA;20-29;301;430;12.53226747;18.29631521;731
2020-04-23;Zamora;ZA;20-29;42;60;6.321493076;9.816753927;102
2020-04-23;Ávila;AV;30-39;198;291;23.8410596;35.57892163;489
2020-04-23;Ávila;AV;40-49;289;423;26.44824746;39.49579832;712
2020-04-23;León;LE;40-49;571;925;17.85267634;28.26498808;1496
2020-04-23;Segovia;SE;40-49;371;487;32.60965105;42.27797552;858
2020-04-23;Zamora;ZA;40-49;121;197;10.9860178;18.1617037;318
2020-04-23;Castilla y León;CyL;40-49;3726;5462;20.7485285;30.78206277;9188
2020-04-23;Palencia;PA;50-59;215;320;16.92646827;26.29632673;535
2020-04-23;Salamanca;SA;50-59;678;1030;27.28150652;40.7034183;1708
2020-04-23;Soria;SO;50-59;206;313;28.22304425;48.88333594;519
2020-04-23;Ávila;AV;60-69;259;291;25.66643544;32.20807969;550
2020-04-23;León;LE;60-69;510;634;16.84892134;21.09115103;1144
2020-04-23;Salamanca;SA;60-69;557;630;27.76808415;30.83096799;1187
2020-04-23;Valladolid;VA;60-69;497;629;15.95300764;18.69575556;1126
2020-04-23;Zamora;ZA;60-69;118;113;10.17855603;10.54104478;231
2020-04-23;Palencia;PA;70-79;131;129;17.6051606;16.38095238;260
2020-04-23;Segovia;SE;70-79;292;231;51.47188436;36.87150838;523
2020-04-23;Valladolid;VA;70-79;430;435;17.94433084;15.86086196;865
2020-04-23;Burgos;BU;>80;442;760;40.10161495;40.86900409;1202
2020-04-23;Salamanca;SA;>80;569;876;45.77266511;43.88337842;1445
2020-04-23;Segovia;SE;>80;468;695;97.52031673;86.84243409;1163
2020-04-22;Valladolid;VA;0-9;285;246;13.49623526;12.27483659;531
2020-04-22;Castilla y León;CyL;0-9;1250;1104;14.43351346;13.55798988;2354
2020-04-22;Ávila;AV;10-19;72;58;10.32258065;8.91896048;130
2020-04-22;Burgos;BU;10-19;128;134;7.912468319;8.755880815;262
2020-04-22;Segovia;SE;10-19;49;44;6.753031974;6.386066763;93
2020-04-22;Castilla y León;CyL;10-19;764;760;7.467135806;7.812660622;1524
2020-04-22;Ávila;AV;20-29;111;150;15.54186502;22.73416187;261
2020-04-22;Soria;SO;20-29;59;93;13.39995458;22.6332441;152
2020-04-22;Valladolid;VA;20-29;299;429;12.44899659;18.25376564;728
2020-04-22;Zamora;ZA;20-29;42;58;6.321493076;9.489528796;100
2020-04-22;Segovia;SE;30-39;216;280;24.29149798;31.84351188;496
2020-04-22;Valladolid;VA;40-49;749;1113;16.68857646;25.40573855;1862
2020-04-22;Castilla y León;CyL;40-49;3713;5428;20.67613696;30.59044978;9141
2020-04-22;Ávila;AV;50-59;276;421;23.16796777;36.33068692;697
2020-04-22;León;LE;50-59;585;868;16.74298798;24.35534106;1453
2020-04-22;Valladolid;VA;50-59;632;952;16.00932188;23.58362028;1584
2020-04-22;Zamora;ZA;50-59;124;191;9.634061068;15.32536307;315
2020-04-22;Castilla y León;CyL;50-59;3737;5551;20.34727024;30.46752363;9288
2020-04-22;Burgos;BU;60-69;418;469;17.93144867;21.6188808;887
2020-04-22;Salamanca;SA;60-69;549;626;27.36926068;30.63521582;1175
2020-04-22;Palencia;PA;70-79;128;128;17.20198898;16.25396825;256
2020-04-22;Salamanca;SA;70-79;376;392;25.08840996;22.34509491;768
2020-04-22;Burgos;BU;>80;430;746;39.01288332;40.11615401;1176
2020-04-22;Soria;SO;>80;306;553;83.83561644;97.27352682;859
2020-04-22;Castilla y León;CyL;>80;3441;5918;42.14432687;43.64693041;9359
2020-04-22;Ávila;AV;0-9;98;80;16.85296647;14.98407942;178
2020-04-22;Salamanca;SA;0-9;210;233;18.76843328;21.95007065;443
2020-04-22;Segovia;SE;0-9;84;69;14.1604855;12.28195087;153
2020-04-22;León;LE;10-19;104;114;6.095773987;7.009776794;218
2020-04-22;Soria;SO;10-19;27;28;6.81646049;7.557354926;55
2020-04-22;Zamora;ZA;10-19;36;41;6.215469613;7.305773343;77
2020-04-22;Burgos;BU;20-29;251;342;15.67182817;22.81673227;593
2020-04-22;Palencia;PA;20-29;102;117;14.85797524;17.8981184;219
2020-04-22;Salamanca;SA;20-29;241;376;14.78527607;21.71402171;617
2020-04-22;Castilla y León;CyL;20-29;1436;2053;13.35292258;19.81621976;3489
2020-04-22;Ávila;AV;30-39;196;287;23.60024082;35.08986429;483
2020-04-22;Palencia;PA;30-39;163;218;17.646422;25.2900232;381
2020-04-22;Soria;SO;30-39;103;168;19.46334089;33.93939394;271
2020-04-22;Castilla y León;CyL;30-39;2511;3766;18.60068891;28.35971505;6277
2020-04-22;Ávila;AV;40-49;287;421;26.26521461;39.30905696;708
2020-04-22;Burgos;BU;40-49;634;871;22.24717524;32.20558329;1505
2020-04-22;Salamanca;SA;40-49;565;854;24.8024583;36.26943005;1419
2020-04-22;Segovia;SE;40-49;366;482;32.17016788;41.84391006;848
2020-04-22;Salamanca;SA;50-59;677;1024;27.24126831;40.46631101;1701
2020-04-22;Segovia;SE;50-59;453;652;38.75438446;56.45510434;1105
2020-04-22;Ávila;AV;60-69;258;287;25.56733723;31.76535695;545
2020-04-22;Segovia;SE;60-69;386;406;43.91353811;49.90780578;792
2020-04-22;Soria;SO;60-69;165;184;30.36437247;37.4821756;349
2020-04-22;Valladolid;VA;60-69;494;627;15.85671182;18.63630959;1121
2020-04-22;Zamora;ZA;60-69;116;113;10.00603813;10.54104478;229
2020-04-22;Ávila;AV;70-79;206;216;29.07961604;28.40610205;422
2020-04-22;Burgos;BU;70-79;318;279;19.55118352;16.23792341;597
2020-04-22;León;LE;70-79;458;396;21.92646496;15.98385469;854
2020-04-22;Soria;SO;70-79;126;104;31.29657228;25.62838837;230
2020-04-22;Valladolid;VA;70-79;430;433;17.94433084;15.78793845;863
2020-04-22;Salamanca;SA;>80;565;872;45.45088891;43.6829977;1437
2020-04-22;Segovia;SE;>80;466;693;97.10356324;86.5925278;1159
2020-04-22;Valladolid;VA;>80;522;1064;38.07439825;45.69072873;1586
2020-04-22;Zamora;ZA;>80;114;158;14.56682852;12.74399097;272
2020-04-22;Burgos;BU;0-9;169;129;11.85632103;9.591078067;298
2020-04-22;León;LE;0-9;186;173;12.88981289;12.89120715;359
2020-04-22;Palencia;PA;0-9;42;20;7.494646681;3.829216925;62
2020-04-22;Soria;SO;0-9;40;29;11.85536455;8.961681088;69
2020-04-22;Zamora;ZA;0-9;136;125;27.8175496;27.86446723;261
2020-04-22;Palencia;PA;10-19;51;41;8.11843362;6.926845751;92
2020-04-22;Salamanca;SA;10-19;132;128;9.331919406;9.322651129;260
2020-04-22;Valladolid;VA;10-19;165;172;6.689369983;7.365536143;337
2020-04-22;León;LE;20-29;202;306;10.95385283;17.7473611;508
2020-04-22;Segovia;SE;20-29;129;182;16.72500972;25.28831458;311
2020-04-22;Burgos;BU;30-39;446;597;21.39191328;29.85447817;1043
2020-04-22;León;LE;30-39;362;626;14.8293802;25.504176;988
2020-04-22;Salamanca;SA;30-39;425;687;23.43017807;36.93151274;1112
2020-04-22;Valladolid;VA;30-39;524;776;16.7401444;24.8343841;1300
2020-04-22;Zamora;ZA;30-39;76;127;8.870214753;16.15570538;203
2020-04-22;León;LE;40-49;572;923;17.88394197;28.2038746;1495
2020-04-22;Palencia;PA;40-49;239;311;21.05912415;28.21117562;550
2020-04-22;Soria;SO;40-49;181;258;26.73954794;41.51246983;439
2020-04-22;Zamora;ZA;40-49;120;195;10.89522426;17.97732092;315
2020-04-22;Burgos;BU;50-59;574;818;20.56021205;30.62408745;1392
2020-04-22;Palencia;PA;50-59;215;318;16.92646827;26.13197469;533
2020-04-22;Soria;SO;50-59;201;307;27.53801891;47.94627518;508
2020-04-22;León;LE;60-69;509;630;16.81588424;20.95808383;1139
2020-04-22;Palencia;PA;60-69;185;194;15.86484864;17.92644613;379
2020-04-22;Castilla y León;CyL;60-69;3080;3536;20.21501424;23.65961205;6616
2020-04-22;Segovia;SE;70-79;291;231;51.29561079;36.87150838;522
2020-04-22;Zamora;ZA;70-79;77;76;8.737092931;7.684529828;153
2020-04-22;Castilla y León;CyL;70-79;2410;2255;22.08172989;18.39044838;4665
2020-04-22;Ávila;AV;>80;318;485;53.66182923;53.77536312;803
2020-04-22;León;LE;>80;561;1028;32.44087203;34.75203678;1589
2020-04-22;Palencia;PA;>80;159;319;31.85734322;35.22137573;478
2020-04-21;Burgos;BU;0-9;167;128;11.71600954;9.516728625;295
2020-04-21;Valladolid;VA;0-9;271;240;12.8332623;11.97545033;511
2020-04-21;Ávila;AV;10-19;69;55;9.892473118;8.457634938;124
2020-04-21;Valladolid;VA;10-19;153;163;6.202870348;6.980130182;316
2020-04-21;Segovia;SE;20-29;125;179;16.20640477;24.87147423;304
2020-04-21;León;LE;30-39;361;614;14.78841506;25.01527806;975
2020-04-21;Segovia;SE;30-39;209;277;23.5042735;31.5023314;486
2020-04-21;Valladolid;VA;30-39;518;762;16.54846336;24.38634109;1280
2020-04-21;Castilla y León;CyL;30-39;2482;3697;18.38586614;27.84011326;6179
2020-04-21;Salamanca;SA;40-49;559;846;24.53906936;35.92966958;1405
2020-04-21;Segovia;SE;40-49;367;478;32.25806452;41.4966577;845
2020-04-21;Soria;SO;40-49;179;255;26.44408332;41.02976669;434
2020-04-21;Valladolid;VA;40-49;739;1091;16.46576502;24.90355863;1830
2020-04-21;Zamora;ZA;40-49;119;189;10.80443072;17.42417258;308
2020-04-21;Castilla y León;CyL;40-49;3671;5347;20.44225661;30.13396002;9018
2020-04-21;Burgos;BU;50-59;570;811;20.41693531;30.36202314;1381
2020-04-21;Segovia;SE;50-59;448;640;38.32663188;55.41605334;1088
2020-04-21;Castilla y León;CyL;50-59;3693;5464;20.10769842;29.99001065;9157
2020-04-21;Salamanca;SA;60-69;547;620;27.26955481;30.34158755;1167
2020-04-21;Ávila;AV;70-79;201;214;28.37380011;28.14308259;415
2020-04-21;Burgos;BU;70-79;314;277;19.30525669;16.12152252;591
2020-04-21;León;LE;70-79;455;387;21.78284182;15.62058527;842
2020-04-21;Zamora;ZA;70-79;75;73;8.510155452;7.381193124;148
2020-04-21;León;LE;>80;549;955;31.74694963;32.2842365;1504
2020-04-21;Palencia;PA;>80;158;307;31.65698257;33.8964337;465
2020-04-21;Segovia;SE;>80;462;686;96.27005626;85.7178558;1148
2020-04-21;Soria;SO;>80;304;547;83.28767123;96.21811785;851
2020-04-21;Ávila;AV;0-9;92;78;15.82115219;14.60947743;170
2020-04-21;Palencia;PA;0-9;40;20;7.137758744;3.829216925;60
2020-04-21;Salamanca;SA;0-9;208;231;18.5896863;21.76165803;439
2020-04-21;Segovia;SE;0-9;83;69;13.99190829;12.28195087;152
2020-04-21;Zamora;ZA;0-9;133;123;27.20392718;27.41863576;256
2020-04-21;Burgos;BU;10-19;125;130;7.727019843;8.494511239;255
2020-04-21;León;LE;10-19;103;113;6.037160776;6.948287524;216
2020-04-21;Palencia;PA;10-19;51;42;8.11843362;7.095793208;93
2020-04-21;Salamanca;SA;10-19;130;127;9.190526688;9.249817917;257
2020-04-21;Segovia;SE;10-19;47;43;6.477398015;6.240928882;90
2020-04-21;Castilla y León;CyL;10-19;738;742;7.213018619;7.627623923;1480
2020-04-21;Burgos;BU;20-29;249;337;15.54695305;22.48315431;586
2020-04-21;León;LE;20-29;198;304;10.73694485;17.63136527;502
2020-04-21;Palencia;PA;20-29;100;113;14.56664239;17.28621692;213
2020-04-21;Soria;SO;20-29;59;91;13.39995458;22.14650767;150
2020-04-21;Castilla y León;CyL;20-29;1414;2017;13.14835134;19.46873612;3431
2020-04-21;Ávila;AV;30-39;196;283;23.60024082;34.60080694;479
2020-04-21;Burgos;BU;30-39;437;592;20.9602379;29.60444067;1029
2020-04-21;Palencia;PA;30-39;164;210;17.75468226;24.36194896;374
2020-04-21;Salamanca;SA;30-39;419;672;23.09939908;36.12514783;1091
2020-04-21;Ávila;AV;40-49;286;415;26.17369818;38.74883287;701
2020-04-21;Burgos;BU;40-49;628;860;22.03663415;31.79885376;1488
2020-04-21;León;LE;40-49;561;905;17.54002001;27.65385321;1466
2020-04-21;Salamanca;SA;50-59;672;1013;27.04007726;40.03161431;1685
2020-04-21;Soria;SO;50-59;193;303;26.44197835;47.32156801;496
2020-04-21;Burgos;BU;60-69;414;467;17.75985586;21.52668941;881
2020-04-21;León;LE;60-69;505;625;16.68373584;20.79174983;1130
2020-04-21;Valladolid;VA;60-69;486;615;15.59992296;18.27963381;1101
2020-04-21;Castilla y León;CyL;60-69;3045;3499;19.98529817;23.41204258;6544
2020-04-21;Castilla y León;CyL;70-79;2384;2224;21.84350376;18.13763069;4608
2020-04-21;Salamanca;SA;>80;558;848;44.88778055;42.48071336;1406
2020-04-21;Zamora;ZA;>80;112;152;14.31127013;12.26004194;264
2020-04-21;Castilla y León;CyL;>80;3401;5756;41.65441897;42.45213441;9157
2020-04-21;León;LE;0-9;183;172;12.68191268;12.81669151;355
2020-04-21;Soria;SO;0-9;40;27;11.85536455;8.343634116;67
2020-04-21;Castilla y León;CyL;0-9;1217;1088;14.05246871;13.36149727;2305
2020-04-21;Soria;SO;10-19;26;28;6.56399899;7.557354926;54
2020-04-21;Zamora;ZA;10-19;34;41;5.870165746;7.305773343;75
2020-04-21;Ávila;AV;20-29;108;148;15.12181462;22.43103971;256
2020-04-21;Salamanca;SA;20-29;239;369;14.66257669;21.30977131;608
2020-04-21;Valladolid;VA;20-29;296;419;12.32409027;17.82826993;715
2020-04-21;Zamora;ZA;20-29;40;57;6.020469597;9.32591623;97
2020-04-21;Soria;SO;30-39;103;165;19.46334089;33.33333333;268
2020-04-21;Zamora;ZA;30-39;75;122;8.753501401;15.51965399;197
2020-04-21;Palencia;PA;40-49;233;308;20.53044321;27.93904209;541
2020-04-21;Ávila;AV;50-59;271;416;22.74825821;35.89920608;687
2020-04-21;León;LE;50-59;581;853;16.62850601;23.93445383;1434
2020-04-21;Palencia;PA;50-59;213;313;16.76901275;25.72109458;526
2020-04-21;Valladolid;VA;50-59;625;929;15.83200345;23.01384795;1554
2020-04-21;Zamora;ZA;50-59;120;186;9.323284904;14.92417556;306
2020-04-21;Ávila;AV;60-69;257;285;25.46823902;31.54399557;542
2020-04-21;Palencia;PA;60-69;185;195;15.86484864;18.01885049;380
2020-04-21;Segovia;SE;60-69;374;399;42.5483504;49.04732637;773
2020-04-21;Soria;SO;60-69;162;183;29.81229297;37.27846812;345
2020-04-21;Zamora;ZA;60-69;115;110;9.919779177;10.26119403;225
2020-04-21;Palencia;PA;70-79;127;125;17.06759844;15.87301587;252
2020-04-21;Salamanca;SA;70-79;374;384;24.95496097;21.88907256;758
2020-04-21;Segovia;SE;70-79;289;228;50.94306363;36.39265762;517
2020-04-21;Soria;SO;70-79;125;101;31.04818679;24.88910793;226
2020-04-21;Valladolid;VA;70-79;424;435;17.69394483;15.86086196;859
2020-04-21;Ávila;AV;>80;317;481;53.49308134;53.33185497;798
2020-04-21;Burgos;BU;>80;426;724;38.64997278;38.93310389;1150
2020-04-21;Valladolid;VA;>80;515;1056;37.56382203;45.34718942;1571
2020-04-20;Burgos;BU;0-9;164;125;11.5055423;9.293680297;289
2020-04-20;Zamora;ZA;0-9;129;123;26.38576396;27.41863576;252
2020-04-20;Ávila;AV;10-19;68;54;9.749103943;8.303859757;122
2020-04-20;Burgos;BU;10-19;123;130;7.603387525;8.494511239;253
2020-04-20;Palencia;PA;10-19;51;42;8.11843362;7.095793208;93
2020-04-20;Soria;SO;10-19;25;27;6.311537491;7.287449393;52
2020-04-20;Castilla y León;CyL;10-19;727;729;7.105507501;7.493986307;1456
2020-04-20;Ávila;AV;20-29;108;144;15.12181462;21.82479539;252
2020-04-20;Segovia;SE;20-29;124;175;16.07675353;24.31568709;299
2020-04-20;León;LE;30-39;356;607;14.58358937;24.73008759;963
2020-04-20;Salamanca;SA;30-39;415;661;22.87887976;35.53381357;1076
2020-04-20;Zamora;ZA;30-39;72;117;8.403361345;14.8836026;189
2020-04-20;Burgos;BU;40-49;615;849;21.58046179;31.39212424;1464
2020-04-20;Salamanca;SA;40-49;548;837;24.05618964;35.54743906;1385
2020-04-20;Segovia;SE;40-49;360;473;31.64278808;41.06259224;833
2020-04-20;Soria;SO;40-49;174;251;25.70542178;40.38616251;425
2020-04-20;Zamora;ZA;40-49;116;179;10.53205012;16.50225869;295
2020-04-20;Castilla y León;CyL;40-49;3606;5275;20.08029892;29.72819134;8881
2020-04-20;Palencia;PA;50-59;213;308;16.76901275;25.31021448;521
2020-04-20;Burgos;BU;60-69;411;463;17.63116125;21.34230663;874
2020-04-20;Palencia;PA;60-69;179;195;15.35031301;18.01885049;374
2020-04-20;Salamanca;SA;60-69;541;610;26.97043721;29.85220711;1151
2020-04-20;Soria;SO;60-69;156;180;28.70813397;36.66734569;336
2020-04-20;Valladolid;VA;60-69;480;610;15.40733132;18.1310189;1090
2020-04-20;Burgos;BU;70-79;313;272;19.24377498;15.83052031;585
2020-04-20;Soria;SO;70-79;122;97;30.3030303;23.90340069;219
2020-04-20;Zamora;ZA;70-79;75;71;8.510155452;7.178968655;146
2020-04-20;León;LE;>80;545;925;31.51564217;31.27007201;1470
2020-04-20;Salamanca;SA;>80;534;809;42.95712332;40.5270013;1343
2020-04-20;Valladolid;VA;>80;505;1046;36.83442743;44.91776528;1551
2020-04-20;Zamora;ZA;>80;111;149;14.18349093;12.01806743;260
2020-04-20;Castilla y León;CyL;>80;3331;5578;40.79708015;41.13933386;8909
2020-04-20;Ávila;AV;0-9;92;77;15.82115219;14.42217644;169
2020-04-20;León;LE;0-9;183;173;12.68191268;12.89120715;356
2020-04-20;Palencia;PA;0-9;40;20;7.137758744;3.829216925;60
2020-04-20;Salamanca;SA;0-9;207;227;18.50031281;21.38483278;434
2020-04-20;Soria;SO;0-9;40;27;11.85536455;8.343634116;67
2020-04-20;Valladolid;VA;0-9;263;235;12.45442061;11.72596178;498
2020-04-20;León;LE;10-19;104;112;6.095773987;6.886798254;216
2020-04-20;Segovia;SE;10-19;47;43;6.477398015;6.240928882;90
2020-04-20;Zamora;ZA;10-19;33;39;5.697513812;6.949394155;72
2020-04-20;León;LE;20-29;197;299;10.68271786;17.34137571;496
2020-04-20;Castilla y León;CyL;20-29;1397;1981;12.99027357;19.12125249;3378
2020-04-20;Ávila;AV;30-39;194;280;23.35942203;34.23401394;474
2020-04-20;Burgos;BU;30-39;429;583;20.57652645;29.15437316;1012
2020-04-20;Palencia;PA;30-39;162;205;17.53816174;23.78190255;367
2020-04-20;Soria;SO;30-39;101;162;19.08541194;32.72727273;263
2020-04-20;Valladolid;VA;30-39;507;747;16.19704811;23.906295;1254
2020-04-20;Ávila;AV;40-49;278;407;25.44156676;38.00186741;685
2020-04-20;León;LE;40-49;557;897;17.41495748;27.40939925;1454
2020-04-20;Palencia;PA;40-49;232;303;20.44232972;27.48548621;535
2020-04-20;León;LE;50-59;572;840;16.37092158;23.5696849;1412
2020-04-20;Salamanca;SA;50-59;665;1009;26.75840979;39.87354278;1674
2020-04-20;Soria;SO;50-59;194;301;26.57898342;47.00921443;495
2020-04-20;Valladolid;VA;50-59;615;910;15.57869139;22.54316645;1525
2020-04-20;Castilla y León;CyL;50-59;3646;5383;19.85179216;29.5454296;9029
2020-04-20;Ávila;AV;60-69;256;284;25.36914082;31.43331489;540
2020-04-20;León;LE;70-79;449;386;21.49559556;15.580222;835
2020-04-20;Salamanca;SA;70-79;366;375;24.42116501;21.37604743;741
2020-04-20;Segovia;SE;70-79;287;221;50.59051648;35.27533919;508
2020-04-20;Valladolid;VA;70-79;416;430;17.36009682;15.6785532;846
2020-04-20;Ávila;AV;>80;315;476;53.15558556;52.77746979;791
2020-04-20;Burgos;BU;>80;425;713;38.55924515;38.34157883;1138
2020-04-20;Segovia;SE;0-9;83;69;13.99190829;12.28195087;152
2020-04-20;Castilla y León;CyL;0-9;1201;1076;13.86771974;13.21412782;2277
2020-04-20;Salamanca;SA;10-19;130;124;9.190526688;9.031318281;254
2020-04-20;Valladolid;VA;10-19;146;158;5.919078894;6.766015759;304
2020-04-20;Burgos;BU;20-29;242;334;15.10989011;22.28300754;576
2020-04-20;Palencia;PA;20-29;101;115;14.71230881;17.59216766;216
2020-04-20;Salamanca;SA;20-29;236;365;14.47852761;21.07877108;601
2020-04-20;Soria;SO;20-29;58;87;13.1728367;21.1730348;145
2020-04-20;Valladolid;VA;20-29;293;408;12.19918395;17.36022466;701
2020-04-20;Zamora;ZA;20-29;38;54;5.719446117;8.835078534;92
2020-04-20;Segovia;SE;30-39;205;275;23.05443095;31.27487774;480
2020-04-20;Castilla y León;CyL;30-39;2441;3637;18.08215119;27.38828562;6078
2020-04-20;Valladolid;VA;40-49;726;1079;16.17611016;24.62964231;1805
2020-04-20;Ávila;AV;50-59;267;417;22.41249056;35.98550224;684
2020-04-20;Burgos;BU;50-59;558;798;19.98710509;29.87533226;1356
